location_area,property_location,total_price,area_sqft,price(sqft),face,outside_view,lat,long_,property_link
ajmer road, jaipur ajmer express highway,2793000.0,1089,2564.0,east facing,garden view,26.874566,75.707516,https://www.squareyards.com/resale-121-sq-yd-plot-in-jaipur-ajmer-express-highway/9497680
tonk road, tonk road,2424000.0,945,2565.0,east facing,,26.888806,75.803537,https://www.squareyards.com/resale-105-sq-yd-plot-in-tonk-road/9542090
ajmer road, ajmer road,2119000.0,999,2121.0,,garden view,26.893845,75.747296,https://www.squareyards.com/resale-111-sq-yd-plot-in-ajmer-road/9518257
jaisinghpura, jais,4800000.0,1440,3333.0,east facing,road view,26.836979,75.699181,https://www.squareyards.com/resale-160-sq-yd-plot-in-jaisinghpura/9364687
mansarovar, mansarovar extension,5400000.0,900,6000.0,east facing,garden view,26.8413965,75.700833,https://www.squareyards.com/resale-100-sq-yd-plot-in-mansarovar-extension/9018773
renwal manji, renwal manji,3187000.0,1305,2442.0,east facing,road view,26.866699237524,75.8926967158914,https://www.squareyards.com/resale-145-sq-yd-plot-in-renwal-manji/9193475
central jaipur, bani park,40000000.0,2025,19753.0,east facing,garden view,26.930559,75.793611,https://www.squareyards.com/resale-2025-sq-ft-plot-in-independent/9359375
central jaipur, bani park,40000000.0,2030,19704.0,east facing,garden view,26.930559,75.793611,https://www.squareyards.com/resale-2030-sq-ft-plot-in-independent/9359376
mahaveer nagar, mahaveer nagar,37000000.0,2304,16059.0,east facing,garden view,26.854715401651617,75.78889355063438,https://www.squareyards.com/resale-256-sq-yd-plot-in-mahaveer-nagar/9245203
diggid road, diggi malpura road,2120000.0,1098,1930.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-122-sq-yd-plot-in-diggi-malpura-road/9378439
diggid road, diggi malpura road,2100000.0,1080,1944.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-120-sq-yd-plot-in-diggi-malpura-road/9378442
diggid road, diggi malpura road,2874000.0,1206,2383.0,,road view,26.350354,75.41125,https://www.squareyards.com/resale-134-sq-yd-plot-in-diggi-malpura-road/9489847
diggid road, diggi malpura road,2981000.0,1251,2382.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-139-sq-yd-plot-in-diggi-malpura-road/9522791
diggid road, diggi malpura road,3196000.0,1341,2383.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-149-sq-yd-plot-in-diggi-malpura-road/9522808
diggid road, diggi malpura road,3045000.0,1278,2382.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-142-sq-yd-plot-in-diggi-malpura-road/9522796
diggid road, diggi malpura road,2140000.0,1116,1917.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-124-sq-yd-plot-in-diggi-malpura-road/9378432
diggid road, diggi malpura road,2300000.0,1170,1965.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-130-sq-yd-plot-in-diggi-malpura-road/9378370
diggid road, diggi malpura road,1950000.0,945,2063.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-105-sq-yd-plot-in-diggi-malpura-road/9378478
diggid road, diggi malpura road,1940000.0,936,2072.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-104-sq-yd-plot-in-diggi-malpura-road/9378479
diggid road, diggi malpura road,2552000.0,1071,2382.0,,road view,26.350354,75.41125,https://www.squareyards.com/resale-119-sq-yd-plot-in-diggi-malpura-road/9489788
diggid road, diggi malpura road,3732000.0,1566,2383.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-174-sq-yd-plot-in-diggi-malpura-road/9522854
diggid road, diggi malpura road,3560000.0,1494,2382.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-166-sq-yd-plot-in-diggi-malpura-road/9522832
diggid road, diggi malpura road,2120000.0,2043,1037.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-227-sq-yd-plot-in-diggi-malpura-road/9398465
diggid road, diggi malpura road,2270000.0,2187,1037.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-243-sq-yd-plot-in-diggi-malpura-road/9398524
diggid road, diggi malpura road,2200000.0,2061,1067.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-229-sq-yd-plot-in-diggi-malpura-road/9378374
diggid road, diggi malpura road,2767000.0,1161,2383.0,,road view,26.350354,75.41125,https://www.squareyards.com/resale-129-sq-yd-plot-in-diggi-malpura-road/9489828
diggid road, diggi malpura road,2960000.0,1242,2383.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-138-sq-yd-plot-in-diggi-malpura-road/9522789
diggid road, diggi malpura road,2110000.0,1089,1937.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-121-sq-yd-plot-in-diggi-malpura-road/9378441
diggid road, diggi malpura road,1910000.0,909,2101.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-101-sq-yd-plot-in-diggi-malpura-road/9378485
diggid road, diggi malpura road,2655000.0,1953,1359.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-217-sq-yd-plot-in-diggi-malpura-road/9407921
diggid road, diggi malpura road,2616000.0,1098,2382.0,,road view,26.350354,75.41125,https://www.squareyards.com/resale-122-sq-yd-plot-in-diggi-malpura-road/9489796
diggid road, diggi malpura road,2480000.0,999,2482.0,,road view,26.350354,75.41125,https://www.squareyards.com/resale-111-sq-yd-plot-in-diggi-malpura-road/9489801
diggid road, diggi malpura road,2638000.0,1107,2383.0,,road view,26.350354,75.41125,https://www.squareyards.com/resale-123-sq-yd-plot-in-diggi-malpura-road/9489804
diggid road, diggi malpura road,2831000.0,1188,2382.0,,road view,26.350354,75.41125,https://www.squareyards.com/resale-132-sq-yd-plot-in-diggi-malpura-road/9489841
diggid road, diggi malpura road,3367000.0,1413,2382.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-157-sq-yd-plot-in-diggi-malpura-road/9522816
diggid road, diggi malpura road,2150000.0,2070,1038.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-230-sq-yd-plot-in-diggi-malpura-road/9398475
diggid road, diggi malpura road,2450000.0,2025,1209.0,east facing,road view,26.350354,75.41125,https://www.squareyards.com/resale-225-sq-yd-plot-in-diggi-malpura-road/9398517
jaisinghpura, jais,3078000.0,990,3109.0,east facing,road view,26.836979,75.699181,https://www.squareyards.com/resale-110-sq-yd-plot-in-jaisinghpura/9513170
sanganer, muhana,3050000.0,999,3053.0,east facing,garden view,,,https://www.squareyards.com/resale-111-sq-yd-plot-in-gokul-aangan-sanganer/9487887
vatika/vatika road, vatika road,2950000.0,999,2952.0,east facing,garden view,26.7444832,75.8198662,https://www.squareyards.com/resale-111-sq-yd-plot-in-riyasat-paradise-1st/9406331
ajmer road, ajmer road,1900000.0,999,1901.0,east facing,garden view,26.8461036,75.6681423,https://www.squareyards.com/resale-111-sq-yd-plot-in-ajmer-road/9081836
jaisinghpura, jais,3500000.0,999,3503.0,east facing,garden view,,,https://www.squareyards.com/resale-111-sq-yd-plot-in-vrb-roop-raj-enclave/9243479
shivdaspura, shivdaspura,4438000.0,1000,4438.0,,,,,https://www.squareyards.com/resale-1000-sq-ft-plot-in-highfly-the-greater-jagatpura/8158335
mohanpura, mohanpura,8834000.0,2475,3569.0,east facing,garden view,26.825767,75.736792,https://www.squareyards.com/resale-275-sq-yd-plot-in-mohanpura/9471313
ajmer road, ajmer road,2406000.0,1143,2104.0,east facing,garden view,26.915636545199515,75.79769186675549,https://www.squareyards.com/resale-127-sq-yd-plot-in-balaji-greens/8865846
kishorpura, kishorpura,5213000.0,2187,2383.0,north facing,road view,26.7485954216499,75.7078908383846,https://www.squareyards.com/resale-243-sq-yd-plot-in-krishna-vatika-kishorpura/9292968
sikar road, harmada,4000000.0,999,4004.0,east facing,garden view,,,https://www.squareyards.com/resale-111-sq-yd-plot-in-royal-bhumija/9346074
jhai, jhai,4286000.0,1044,4105.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-116-sq-yd-plot-in-jhai/9498798
diggi road, diggi road,1282000.0,855,1499.0,east facing,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-95-sq-yd-plot-in-svarn-bhoomi/9132653
jhai, jhai,3936000.0,945,4165.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-105-sq-yd-plot-in-jhai/9498642
jhai, jhai,3126000.0,864,3618.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-96-sq-yd-plot-in-jhai/9457311
jhai, jhai,4549000.0,1107,4109.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-123-sq-yd-plot-in-jhai/9403479
jhai, jhai,3520000.0000000005,963,3655.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-107-sq-yd-plot-in-jhai/9457330
jhai, jhai,4085000.0,963,4241.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-107-sq-yd-plot-in-jhai/9498786
jhai, jhai,1769000.0000000002,1125,1572.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-125-sq-yd-plot-in-jhai/9457285
jhai, jhai,5036000.0,1215,4144.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-135-sq-yd-plot-in-jhai/9498813
jhai, jhai,3594000.0,972,3697.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-108-sq-yd-plot-in-jhai/9457329
jhai, jhai,6630000.0,1611,4115.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-179-sq-yd-plot-in-jhai/9403527
jhai, jhai,3734000.000000001,900,4148.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-100-sq-yd-plot-in-jhai/9403466
jhai, jhai,3546000.0,963,3682.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-107-sq-yd-plot-in-jhai/9457334
jhai, jhai,3804000.0,927,4103.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-103-sq-yd-plot-in-jhai/9457559
jhai, jhai,4553000.0,1107,4112.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-123-sq-yd-plot-in-jhai/9523076
jhai, jhai,6287000.0,1521,4133.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-169-sq-yd-plot-in-jhai/9403505
jhai, jhai,3740000.0,900,4155.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-100-sq-yd-plot-in-jhai/9403469
jhai, jhai,5947000.0,1449,4104.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-161-sq-yd-plot-in-jhai/9403487
jhai, jhai,3815000.0,927,4115.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-103-sq-yd-plot-in-jhai/9457294
jhai, jhai,3729000.0,900,4143.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-100-sq-yd-plot-in-jhai/9403465
jhai, jhai,3773000.0,918,4110.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-102-sq-yd-plot-in-jhai/9403471
jhai, jhai,3579999.9999999995,972,3683.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-108-sq-yd-plot-in-jhai/9457327
jhai, jhai,3815000.0,927,4115.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-103-sq-yd-plot-in-jhai/9498627
jhai, jhai,3950000.0,954,4140.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-106-sq-yd-plot-in-jhai/9498646
jhai, jhai,6556000.0,1593,4115.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-177-sq-yd-plot-in-jhai/9403511
jhai, jhai,6573000.0,1593,4126.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-177-sq-yd-plot-in-jhai/9403515
jhai, jhai,3802000.000000001,918,4141.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-102-sq-yd-plot-in-jhai/9403477
jhai, jhai,6035000.0,1161,5198.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-129-sq-yd-plot-in-jhai/9457306
jhai, jhai,4294000.0,1026,4185.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-114-sq-yd-plot-in-jhai/9523403
jhai, jhai,4285000.0,1026,4176.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-114-sq-yd-plot-in-jhai/9523401
jhai, jhai,6623999.999999999,1611,4111.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-179-sq-yd-plot-in-jhai/9403526
jhai, jhai,5983000.0,1449,4129.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-161-sq-yd-plot-in-jhai/9403493
jhai, jhai,4073000.0,963,4229.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-107-sq-yd-plot-in-jhai/9498784
jhai, jhai,4035000.0,963,4190.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-107-sq-yd-plot-in-jhai/9498654
jhai, jhai,4153000.0,972,4272.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-108-sq-yd-plot-in-jhai/9498793
jhai, jhai,4173000.0,972,4293.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-108-sq-yd-plot-in-jhai/9498796
jhai, jhai,3711000.0,900,4123.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-100-sq-yd-plot-in-jhai/9403462
mohanpura, mohanpura,7225000.0,2025,3567.0,east facing,garden view,26.825767,75.736792,https://www.squareyards.com/resale-225-sq-yd-plot-in-mohanpura/9471495
jhai, jhai,5325000.0,1287,4137.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-143-sq-yd-plot-in-jhai/9523135
jhai, jhai,5977000.0,1449,4124.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-161-sq-yd-plot-in-jhai/9403492
jhai, jhai,4125000.0,972,4243.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-108-sq-yd-plot-in-jhai/9498790
jhai, jhai,4584000.0,1107,4140.0,,garden view,26.821899,75.6565,https://www.squareyards.com/resale-123-sq-yd-plot-in-jhai/9403485
jhai, jhai,6592000.0,1602,4114.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-178-sq-yd-plot-in-jhai/9403519
jhai, jhai,3657000.0,891,4104.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-99-sq-yd-plot-in-jhai/9402702
jhai, jhai,4960000.0,1206,4112.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-134-sq-yd-plot-in-jhai/9498807
jhai, jhai,4073000.0,990,4114.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-110-sq-yd-plot-in-jhai/9523378
jhai, jhai,4194000.0,1017,4123.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-113-sq-yd-plot-in-jhai/9523388
jhai, jhai,4385000.0,1062,4129.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-118-sq-yd-plot-in-jhai/9523410
jhai, jhai,5300000.0,1287,4118.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-143-sq-yd-plot-in-jhai/9523129
jhai, jhai,5305000.0,1287,4121.0,east facing,road view,26.821899,75.6565,https://www.squareyards.com/resale-143-sq-yd-plot-in-jhai/9523130
jhai, jhai,510000.0,1215,419.0,east facing,garden view,26.821899,75.6565,https://www.squareyards.com/resale-135-sq-yd-plot-in-jhai/9498812
mohanpura, mohanpura,8810000.0,2475,3559.0,east facing,garden view,26.825767,75.736792,https://www.squareyards.com/resale-275-sq-yd-plot-in-mohanpura/9471311
mohanpura, mohanpura,9600000.0,2700,3555.0,east facing,garden view,26.825767,75.736792,https://www.squareyards.com/resale-300-sq-yd-plot-in-mohanpura/9471320
mohanpura, mohanpura,8026000.000000001,2250,3567.0,east facing,garden view,26.825767,75.736792,https://www.squareyards.com/resale-250-sq-yd-plot-in-mohanpura/9471327
mohanpura, mohanpura,8036000.0,2250,3571.0,east facing,garden view,26.825767,75.736792,https://www.squareyards.com/resale-250-sq-yd-plot-in-mohanpura/9471328
mohanpura, mohanpura,8042000.0,2250,3574.0,east facing,garden view,26.825767,75.736792,https://www.squareyards.com/resale-250-sq-yd-plot-in-mohanpura/9471329
sikar road, sikar road,9300000.0,1368,6798.0,east facing,garden view,26.99943831483857,75.75017284601927,https://www.squareyards.com/resale-152-sq-yd-plot-in-aman-enclave/9233797
other, sitarampura,10000000.0,2583,3871.0,,,,,https://www.squareyards.com/resale-287-sq-yd-plot-in-riyasat-sitarampura-extension/9306875
sitapura, sitapura,4805000.0,1494,3216.0,east facing,garden view,26.7527758421372,75.7745219394565,https://www.squareyards.com/resale-166-sq-yd-plot-in-sitapura/9315714
other, nayla,4500000.0,1125,4000.0,east facing,garden view,26.955215395400337,76.1164814606309,https://www.squareyards.com/resale-125-sq-yd-plot-in-the-riyasat-delight-resid/9289365
mansarovar, mansarovar,20000000.0,1332,15015.0,north west facing,road view,26.8973631126541,75.7850449159741,https://www.squareyards.com/resale-148-sq-yd-plot-in-patel-marg/8454461
sanganer, kalyanpura,8325000.0,999,8333.0,east facing,road view,,,https://www.squareyards.com/resale-111-sq-yd-plot-in-captain-enclave/8338894
ajmer road, ajmer road,4000000.0,900,4444.0,north east facing,road view,26.8973631126541,75.7850449159741,https://www.squareyards.com/resale-100-sq-yd-plot-in-100-feet-road/8390045
sanganer, sanganer,13400000.0,1206,11111.0,north east facing,road view,26.8973631126541,75.7850449159741,https://www.squareyards.com/resale-134-sq-yd-plot-in-sanganer/8899328
jagatpura, jagatpura,2700000.0,999,2702.0,east facing,garden view,26.8176736,75.86171709999999,https://www.squareyards.com/resale-111-sq-yd-plot-in-jagatpura/9085575
