,property_type,location_area,location,total_price,bhk,bath,covered_parking,open_parking,furnished_status,property_link,builtup_area
0,house,gokulpura, Gokulpura,17500000.0,4.0,4.0,1.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-2600-sq-ft-independent-house-in-gokulpura/9801506,2600.0
1,house,nirman nagar, Nirman Nagar,85000000.0,5.0,5.0,3.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-servant-room-study-room-270-sq-yd-independent-house-in-nirman-nagar/9794425,1701.0
2,house,central jaipur, Civil L,42500000.0,4.0,2.0,1.0,1.0,unfurnished,https://www.squareyards.com/resale-4-bhk-325-sq-yd-independent-house-in-civil-lines/9801397,2925.0
3,house,central jaipur, Malviya Nagar,24900000.000000004,5.0,5.0,,,semi-furnished,https://www.squareyards.com/resale-5-bhk-200-sq-yd-independent-house-in-malviya-nagar/9720672,1800.0
4,house,pratap nagar, Pratap Nagar,7800000.0,3.0,3.0,1.0,2.0,furnished,https://www.squareyards.com/resale-3-bhk-630-sq-ft-independent-house-in-pratap-nagar/9219859,630.0
5,house,jhotwara, Jhotwara,13000000.0,4.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-extra-room-981-sq-ft-independent-house-in-jhotwara/9787272,853.0
6,house,muralipura, Muralipura,17900000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1494-sq-ft-independent-house-in-muralipura/9673774,1494.0
7,house,central jaipur, Hathroi,6200000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1700-sq-ft-independent-house-in-hathroi/9831081,1700.0
8,house,central jaipur, Adarsh Nagar,15000000.0,4.0,3.0,2.0,,unfurnished,https://www.squareyards.com/resale-4-bhk-500-sq-ft-independent-house-in-adarsh-nagar/9349558,500.0
9,house,sanganer, Sanganer,55500000.0,6.0,6.0,2.0,6.0,furnished,https://www.squareyards.com/resale-6-bhk-servant-room-3000-sq-ft-independent-house-in-sanganer/9651219,3000.0
10,house,central jaipur, Jawahar Nagar,30000000.0,3.0,2.0,1.0,1.0,unfurnished,https://www.squareyards.com/resale-3-bhk-study-room-1800-sq-ft-independent-house-in-jns1-h4s-bchagy/9664345,1260.0
11,house,mansarovar, Vardhman Nagar,33000000.0,6.0,6.0,3.0,1.0,semi-furnished,https://www.squareyards.com/resale-6-bhk-260-sq-yd-independent-house-in-individual-house/9635116,2340.0
12,house,jagatpura, Jagatpura,17500000.0,4.0,4.0,1.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-study-room-2700-sq-ft-independent-house-in-jagatpura/9465714,2700.0
13,house,hanuman nagar, Hanuman Nagar,2400000.0,2.0,1.0,1.0,1.0,unfurnished,https://www.squareyards.com/resale-2-bhk-450-sq-ft-independent-house-in-sky-palacio/9786826,450.0
14,house,vaishali nagar, Vaishali Nagar,32600000.0,4.0,3.0,2.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-3300-sq-ft-independent-house-in-vaishali-nagar/9340321,3300.0
15,house,agra road, Agra Road,2640000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-86-sq-yd-independent-house-in-agra-road/9600359,774.0
16,house,mansarovar, Mansarovar,17000000.0,4.0,3.0,1.0,,unfurnished,https://www.squareyards.com/resale-4-bhk-1250-sq-ft-independent-house-in-mansarovar/9273856,875.0
17,house,vaishali nagar, Vaishali Nagar,45100000.0,6.0,6.0,2.0,1.0,furnished,https://www.squareyards.com/resale-6-bhk-5450-sq-ft-independent-house-in-dream-kothi-loins-lane/9454874,5450.0
18,house,sirsi road, Sirsi Road,2900000.0,3.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-extra-room-50-sq-yd-independent-house-in-sirsi-road/9241137,450.0
19,house,jagatpura, Jagatpura,5200000.0,2.0,1.0,,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-54-sq-yd-independent-house-in-jagatpura/9169718,422.0
20,house,ajmer road, Ajmer Road,15100000.0,2.0,2.0,3.0,,semi-furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-350-sq-yd-independent-house-in-uttam-shyamashish-park/9021316,3150.0
21,house,vaishali nagar, Vaishali Nagar,32500000.0,5.0,5.0,1.0,1.0,unfurnished,https://www.squareyards.com/resale-5-bhk-study-room-188-sq-yd-independent-house-in-vaishali-nagar/9245262,1692.0
22,house,ajmer road, Ajmer Road,9000000.0,4.0,4.0,2.0,1.0,unfurnished,https://www.squareyards.com/resale-4-bhk-88-sq-yd-independent-house-in-122-sector-mansarovar-jai/8993623,792.0
23,house,vaishali nagar, Vaishali Nagar,24100000.0,4.0,5.0,1.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-138-sq-yd-independent-house-in-vaishali-nagar/9072364,869.4
24,house,jagatpura, Jagatpura,11000000.0,3.0,2.0,2.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-166-sq-yd-independent-house-in-jagatpura/8800343,1494.0
25,house,kalwar road, Hathod,7200000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1500-sq-ft-independent-house-in-hathod/9839073,1500.0
26,house,sirsi road, Sirsi Road,34500000.0,5.0,6.0,2.0,2.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-extra-room-5000-sq-ft-independent-house-in-jaipur-property-ndream-ho/9690496,5000.0
27,house,ajmer road, Jaipur Ajmer Express Highway,20000000.0,3.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-extra-room-166-sq-yd-independent-house-in-jaipur-ajmer-express-highway/9864304,1494.0
28,house,other, Nari Ka Bas,8200000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-extra-room-2100-sq-ft-independent-house-in-ansal-sushant-city/9877779,2100.0
29,house,muralipura, Muralipura,17400000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1444-sq-ft-independent-house-in-muralipura/9673834,1444.0
30,house,central jaipur, Jawahar Nagar,41000000.0,4.0,3.0,1.0,1.0,unfurnished,https://www.squareyards.com/resale-4-bhk-servant-room-2400-sq-ft-independent-house-in-jns44060-h4s-bchagy/9664339,1680.0
31,house,hanuman nagar, Hanuman Nagar,2400000.0,2.0,2.0,1.0,1.0,unfurnished,https://www.squareyards.com/resale-2-bhk-450-sq-ft-independent-house-in-hanuman-nagar/9644451,450.0
32,house,vaishali nagar, Vaishali Nagar,32500000.0,4.0,3.0,1.0,,semi-furnished,https://www.squareyards.com/resale-4-bhk-3200-sq-ft-independent-house-in-vaishali-nagar/9276709,3200.0
33,house,agra road, Agra Road,2550000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-65-sq-yd-independent-house-in-agra-road/9600405,585.0
34,house,jagatpura, Jagatpura,14000000.0,4.0,3.0,1.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-extra-room-121-sq-yd-independent-house-in-porwal-realty/9473266,1089.0
35,house,mansarovar, Vardhman Nagar,33000000.0,6.0,6.0,2.0,1.0,semi-furnished,https://www.squareyards.com/resale-6-bhk-pooja-room-extra-room-261-sq-yd-independent-house-in-individual-house/8928549,2349.0
36,house,sirsi road, Sirsi Road,33000000.0,5.0,6.0,2.0,1.0,semi-furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-4850-sq-ft-independent-house-in-luxury-kothi-with-lift-ne/9188923,4850.0
37,house,mansarovar, Sumer Nagar,5000000.0,3.0,2.0,1.0,,unfurnished,https://www.squareyards.com/resale-3-bhk-45-sq-yd-independent-house-in-sumer-nagar/8515569,405.0
38,house,kalwar road, Kalwar,6200000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-2000-sq-ft-independent-house-in-kalwar/9364691,2000.0
39,house,mansarovar, Mansarovar,55100000.0,5.0,5.0,2.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-servant-room-study-room-4800-sq-ft-independent-house-in-mansarovar/9793197,4800.0
40,house,central jaipur, Roop Vihar Colony,21500000.0,4.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-study-room-166-sq-yd-independent-house-in-krishna-chamber/9193683,1494.0
41,house,kishorpura, Kishorpura,6300000.0,3.0,3.0,,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1800-sq-ft-independent-house-in-vrb-the-platinum/9877798,1800.0
42,house,central jaipur, Adarsh Nagar,35000000.0,3.0,2.0,1.0,,semi-furnished,https://www.squareyards.com/resale-3-bhk-study-room-2250-sq-ft-independent-house-in-burco-h4s-bhargy/9285997,1575.0
43,house,govindpura, Gov,7500000.0,4.0,4.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-2000-sq-ft-independent-house-in-govindpura/8485000,2000.0
44,house,chitrakoot, Chitrakoot,66000000.0,6.0,6.0,2.0,1.0,furnished,https://www.squareyards.com/resale-6-bhk-pooja-room-servant-room-study-room-extra-room-236-sq-yd-independent-house-in-jaipur-property-n-dream-h/9217591,1486.8
45,house,central jaipur, Hathroi,6100000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1900-sq-ft-independent-house-in-hathroi/9831210,1900.0
46,house,muralipura, Muralipura,17000000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1402-sq-ft-independent-house-in-muralipura/9673787,1402.0
47,house,agra road, Agra Road,2530000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-63-sq-yd-independent-house-in-agra-road/9600428,567.0
48,house,central jaipur, Jawahar Nagar,8000000.0,2.0,2.0,,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-450-sq-ft-independent-house-in-jns7-h4s-brajsh/9285588,315.0
49,house,vaishali nagar, Vaishali Nagar,35100000.0,4.0,4.0,2.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-3000-sq-ft-independent-house-in-porwal-realty/9184399,3000.0
50,house,sodala, Sodala,13500000.0,4.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-110-sq-yd-independent-house-in-sodala/9451344,990.0
51,house,vaishali nagar, Amrapali Circle,13100000.0,4.0,4.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-2000-sq-ft-independent-house-in-krishna-colony/8689962,2000.0
52,house,gandhi path, Gandhi Path,50000000.0,5.0,5.0,2.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-4400-sq-ft-independent-house-in-hastinapur/8694266,4400.0
53,house,gokulpura, Gokulpura,13000000.0,4.0,4.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-2400-sq-ft-independent-house-in-gokul-villa/8213486,2400.0
54,house,other, Sitapura,6500000.0,4.0,4.0,1.0,,furnished,https://www.squareyards.com/resale-4-bhk-study-room-133-sq-yd-independent-house-in-sachiwalya-nagar-tonk-roa/8613752,1197.0
55,house,sodala, Sodala,27500000.0,4.0,3.0,2.0,,semi-furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-2600-sq-ft-independent-house-in-sodala/8280359,2600.0
56,house,ajmer road, Jaipur Ajmer Express Highway,11100000.000000002,6.0,4.0,1.0,1.0,unfurnished,https://www.squareyards.com/resale-6-bhk-100-sq-yd-independent-house-in-jaipur-ajmer-express-highway/8235143,900.0
57,house,ajmer road, Jaipur Ajmer Express Highway,8000000.0,4.0,3.0,3.0,2.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-90-sq-yd-independent-house-in-r-k-puram-colony-sitapura/8597003,810.0
58,house,vaishali nagar, Vaishali Nagar,52500000.0,5.0,5.0,2.0,2.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-5200-sq-ft-independent-house-in-tagore-nagar/8189639,5200.0
59,house,sanganer, Sanganer,4000000.0,2.0,1.0,1.0,,semi-furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-134-sq-ft-independent-house-in-gokul-garden-city/8165768,134.0
60,house,central jaipur, Shastri Nagar,70000000.0,6.0,6.0,5.0,4.0,semi-furnished,https://www.squareyards.com/resale-6-bhk-pooja-room-servant-room-study-room-extra-room-560-sq-yd-independent-house-in-shastri-nagar/8228266,3528.0
61,house,central jaipur, Lalkothi,16000000.0,4.0,4.0,1.0,,semi-furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-73-sq-mt-independent-house-in-lalkothi/8891253,730.0
62,house,vaishali nagar, Vaishali Nagar,37500000.0,4.0,4.0,1.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-4000-sq-ft-independent-house-in-hanuman-nagar-e/8461716,4000.0
63,house,gandhi path, Gandhi Path,18500000.0,5.0,5.0,2.0,1.0,semi-furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-216-sq-yd-independent-house-in-gandhi-path/8167828,1944.0
64,house,central jaipur, Tilak Nagar,149300000.0,6.0,6.0,5.0,4.0,semi-furnished,https://www.squareyards.com/resale-6-bhk-pooja-room-servant-room-study-room-extra-room-711-sq-yd-independent-house-in-tilak-nagar/8273650,4479.3
65,house,central jaipur, Gopalpura,11500000.0,3.0,2.0,1.0,,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-extra-room-100-sq-ft-independent-house-in-gopalpura/8166456,100.0
66,house,mansarovar, Mansarovar,22500000.0,4.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-1800-sq-ft-independent-house-in-mansarovar/8306277,1800.0
67,house,vaishali nagar, Vaishali Nagar,40000000.0,5.0,6.0,2.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-servant-room-study-room-4500-sq-ft-independent-house-in-jaipur-property-n-dream-home/9736793,4500.0
68,house,nirman nagar, Nirman Nagar,70000000.0,4.0,6.0,4.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-extra-room-214-sq-yd-independent-house-in-nirman-nagar/9740470,1348.2
69,house,hanuman nagar, Hanuman Nagar Extension,26100000.0,5.0,5.0,1.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-160-sq-yd-independent-house-in-jaipur-property-ndream-ho/9681763,1008.0
70,house,gandhi path, Gandhi Path,37100000.0,5.0,5.0,2.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-231-sq-yd-independent-house-in-jaipur-property-ndream-ho/9687916,1455.3
71,house,dhawas, Dhawas,41500000.0,5.0,6.0,2.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-extra-room-195-sq-yd-independent-house-in-dhawas/9749674,1228.5
72,house,mansarovar, Mansarovar,55000000.0,5.0,5.0,2.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-extra-room-250-sq-yd-independent-house-in-mansarovar/9793122,1575.0
73,house,vaishali nagar, Vaishali Nagar,40000000.0,4.0,5.0,2.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-4500-sq-ft-independent-house-in-vaishali-nagar/9833252,4500.0
74,house,kalwar road, Kalwar Road,800000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1700-sq-ft-independent-house-in-om-sarovar/9810581,1700.0
75,house,muralipura, Muralipura,17700000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1474-sq-ft-independent-house-in-muralipura/9673843,1474.0
76,house,muralipura, Muralipura,17800000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1482-sq-ft-independent-house-in-muralipura/9673777,1482.0
77,house,muralipura, Muralipura,17100000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1413-sq-ft-independent-house-in-muralipura/9673804,1413.0
78,house,muralipura, Muralipura,17900000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1492-sq-ft-independent-house-in-muralipura/9673782,1492.0
79,house,muralipura, Muralipura,17200000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1423-sq-ft-independent-house-in-muralipura/9673807,1423.0
80,house,muralipura, Muralipura,17600000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1464-sq-ft-independent-house-in-muralipura/9673841,1464.0
81,house,muralipura, Muralipura,17700000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1472-sq-ft-independent-house-in-muralipura/9673800,1472.0
82,house,muralipura, Muralipura,17500000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1452-sq-ft-independent-house-in-muralipura/9673797,1452.0
83,house,muralipura, Muralipura,17400000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1442-sq-ft-independent-house-in-muralipura/9673796,1442.0
84,house,muralipura, Muralipura,17300000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1433-sq-ft-independent-house-in-muralipura/9673809,1433.0
85,house,muralipura, Muralipura,17800000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1484-sq-ft-independent-house-in-muralipura/9673847,1484.0
86,house,muralipura, Muralipura,17100000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1412-sq-ft-independent-house-in-muralipura/9673791,1412.0
87,house,muralipura, Muralipura,17900000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1491-sq-ft-independent-house-in-muralipura/9673786,1491.0
88,house,muralipura, Muralipura,17000000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1403-sq-ft-independent-house-in-muralipura/9673801,1403.0
89,house,muralipura, Muralipura,17100000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1414-sq-ft-independent-house-in-muralipura/9673826,1414.0
90,house,muralipura, Muralipura,17900000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1493-sq-ft-independent-house-in-muralipura/9673776,1493.0
91,house,muralipura, Muralipura,17500000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1453-sq-ft-independent-house-in-muralipura/9673815,1453.0
92,house,muralipura, Muralipura,17600000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1462-sq-ft-independent-house-in-muralipura/9673798,1462.0
93,house,muralipura, Muralipura,17600000.0,4.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-4-bhk-1463-sq-ft-independent-house-in-muralipura/9673817,1463.0
94,house,muralipura, Muralipura,17500000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1454-sq-ft-independent-house-in-muralipura/9673836,1454.0
95,house,muralipura, Muralipura,17400000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1443-sq-ft-independent-house-in-muralipura/9673813,1443.0
96,house,muralipura, Muralipura,17300000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1432-sq-ft-independent-house-in-muralipura/9673795,1432.0
97,house,muralipura, Muralipura,17800000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1483-sq-ft-independent-house-in-muralipura/9673822,1483.0
98,house,muralipura, Muralipura,17200000.0,3.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-3-bhk-1424-sq-ft-independent-house-in-muralipura/9673829,1424.0
99,house,muralipura, Muralipura,17300000.0,6.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-6-bhk-1434-sq-ft-independent-house-in-muralipura/9673831,1434.0
100,house,muralipura, Muralipura,17700000.0,3.0,3.0,1.0,,furnished,https://www.squareyards.com/resale-3-bhk-1473-sq-ft-independent-house-in-muralipura/9673820,1473.0
101,house,central jaipur, Jawahar Nagar,51500000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-extra-room-2575-sq-ft-independent-house-in-jawahar-nagar/9798582,1802.5
102,house,vaishali nagar, Vaishali Nagar,150000000.0,6.0,6.0,3.0,2.0,furnished,https://www.squareyards.com/resale-6-bhk-10000-sq-ft-independent-house-in-vaishali-nagar/9579950,10000.0
103,house,vaishali nagar, Vaishali Nagar,40000000.0,5.0,6.0,2.0,2.0,furnished,https://www.squareyards.com/resale-5-bhk-225-sq-yd-independent-house-in-jaipur-property-n-dream-h/9610284,1417.5
104,house,dhawas, Dhawas,37100000.0,4.0,5.0,2.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-211-sq-yd-independent-house-in-jaipur-property-ndream-ho/9625732,1329.3
105,house,nirman nagar, Nirman Nagar,82500000.0,5.0,5.0,3.0,2.0,furnished,https://www.squareyards.com/resale-5-bhk-270-sq-yd-independent-house-in-jaipur-property-n-dream-h/9610263,1701.0
106,house,vaishali nagar, Vaishali Nagar,39500000.0,4.0,6.0,2.0,1.0,furnished,https://www.squareyards.com/resale-4-bhk-200-sq-yd-independent-house-in-jaipur-property-n-dream-h/9625764,1260.0
107,house,vaishali nagar, Vaishali Nagar,165000000.0,6.0,6.0,3.0,2.0,furnished,https://www.squareyards.com/resale-6-bhk-525-sq-yd-independent-house-in-jaipur-property-ndream-ho/9579943,3307.5
108,house,vaishali nagar, Vaishali Nagar,115000000.0,5.0,6.0,2.0,1.0,furnished,https://www.squareyards.com/resale-5-bhk-350-sq-yd-independent-house-in-jaipur-property-n-dream-h/9610275,2205.0
109,house,vaishali nagar, Vaishali Nagar,140000000.0,6.0,6.0,3.0,3.0,furnished,https://www.squareyards.com/resale-6-bhk-11000-sq-ft-independent-house-in-apne-zameen-apna-aasman/9558460,11000.0
110,house,nirman nagar, Nirman Nagar,85000000.0,6.0,6.0,2.0,2.0,furnished,https://www.squareyards.com/resale-6-bhk-272-sq-yd-independent-house-in-jaipur-property-n-dream-h/9618579,1713.6
111,house,central jaipur, Shyam Nagar,37500000.0,6.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-6-bhk-extra-room-246-sq-yd-independent-house-in-shyam-nagar/9651561,2214.0
112,house,agra road, Agra Road,2675000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-96-sq-yd-independent-house-in-agra-road/9600340,864.0
113,house,agra road, Agra Road,2690000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-89-sq-yd-independent-house-in-agra-road/9600353,801.0
114,house,agra road, Agra Road,2640000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-85-sq-yd-independent-house-in-agra-road/9600360,765.0
115,house,agra road, Agra Road,2599000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-80-sq-yd-independent-house-in-agra-road/9600369,720.0
116,house,agra road, Agra Road,2588000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-78-sq-yd-independent-house-in-agra-road/9600375,702.0
117,house,agra road, Agra Road,2545000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-73-sq-yd-independent-house-in-agra-road/9600389,657.0
118,house,agra road, Agra Road,2515000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-70-sq-yd-independent-house-in-agra-road/9600395,630.0
119,house,agra road, Agra Road,2540000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-64-sq-yd-independent-house-in-agra-road/9600413,576.0
120,house,agra road, Agra Road,2510000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-61-sq-yd-independent-house-in-agra-road/9600440,549.0
121,house,agra road, Agra Road,2695000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-97-sq-yd-independent-house-in-agra-road/9600338,873.0
122,house,agra road, Agra Road,2685000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-96-sq-yd-independent-house-in-agra-road/9600339,864.0
123,house,agra road, Agra Road,2545000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-74-sq-yd-independent-house-in-agra-road/9600388,666.0
124,house,agra road, Agra Road,2615000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-90-sq-yd-independent-house-in-agra-road/9600351,810.0
125,house,agra road, Agra Road,2610000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-82-sq-yd-independent-house-in-agra-road/9600366,738.0
126,house,agra road, Agra Road,2630000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-84-sq-yd-independent-house-in-agra-road/9600362,756.0
127,house,agra road, Agra Road,2580000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-68-sq-yd-independent-house-in-agra-road/9600397,612.0
128,house,agra road, Agra Road,2625000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-91-sq-yd-independent-house-in-agra-road/9600347,819.0
129,house,agra road, Agra Road,2576000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-76-sq-yd-independent-house-in-agra-road/9600379,684.0
130,house,agra road, Agra Road,2565000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-65-sq-yd-independent-house-in-agra-road/9600382,585.0
131,house,agra road, Agra Road,2535000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-72-sq-yd-independent-house-in-agra-road/9600390,648.0
132,house,agra road, Agra Road,2560000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-66-sq-yd-independent-house-in-agra-road/9600402,594.0
133,house,agra road, Agra Road,2655000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-94-sq-yd-independent-house-in-agra-road/9600343,846.0
134,house,agra road, Agra Road,2645000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-93-sq-yd-independent-house-in-agra-road/9600344,837.0
135,house,agra road, Agra Road,2655000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-87-sq-yd-independent-house-in-agra-road/9600357,783.0
136,house,agra road, Agra Road,2600000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-81-sq-yd-independent-house-in-agra-road/9600368,729.0
137,house,agra road, Agra Road,2525000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-71-sq-yd-independent-house-in-agra-road/9600393,639.0
138,house,agra road, Agra Road,2520000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-62-sq-yd-independent-house-in-agra-road/9600438,558.0
139,house,agra road, Agra Road,2570000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-67-sq-yd-independent-house-in-agra-road/9600398,603.0
140,house,agra road, Agra Road,2680000.0,2.0,2.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-2-bhk-88-sq-yd-independent-house-in-agra-road/9600355,792.0
