,property_type,location_area,location,total_price,bhk,bath,covered_parking,open_parking,furnished_status,property_link,builtup_area
140,flat,vaishali nagar, Vaishali Nagar,10600000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1415-sq-ft-apartment-in-vaishali-nagar/9565161,1415.0
141,flat,sirsi road, Sirsi Road,4511000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-784-sq-ft-apartment-in-satyam-utopia/9577169,902.0
142,flat,jagatpura, Jagatpura,4710000.0,3.0,3.0,1.0,2.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1301-sq-ft-apartment-in-divine-homes-jagatpura/9626666,1301.0
143,flat,gandhi path, Gandhi Path,1900000.0,1.0,1.0,,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-pooja-room-450-sq-ft-apartment-in-manglam-aadhar/9697930,450.0
144,flat,jagatpura, Jagatpura,5252000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1010-sq-ft-apartment-in-vn-exclusive-444/9249590,1010.0
145,flat,central jaipur, Raja Park,6500000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1080-sq-ft-apartment-in-anfc205-2b4s-bnaksa/9664354,939.0
146,flat,nirman nagar, Nirman Nagar,12500000.0,3.0,3.0,1.0,1.0,Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1800-sq-ft-apartment-in-nirman-nagar/9274275,1800.0
147,flat,jagatpura, Jagatpura,4501000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1055-sq-ft-apartment-in/9669331,1055.0
148,flat,other, Kalwara,27000000.0,4.0,4.0,3.0,,Furnished,https://www.squareyards.com/resale-4-bhk-2522-sq-ft-apartment-in-galaxy-enclave-kalwara/9199173,2522.0
149,flat,jagatpura, Jagatpura,8500000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1403-sq-ft-apartment-in-jagatpura/9826343,1220.0
151,flat,jagatpura, Jagatpura,5800000.0,3.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1254-sq-ft-apartment-in-town-square/9137957,1254.0
152,studio flat,jagatpura, Jagatpura,3200000.0,0.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-studio-450-sq-ft-apartment-in-okay-plus-solitaire-suits/9705987,450.0
153,flat,bhakrota, Bhankrota,3900000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-624-sq-ft-apartment-in-the-century-garden/9111682,718.0
155,flat,vaishali nagar, Vaishali Nagar,4250000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-925-sq-ft-apartment-in-krishna-empire/9087195,925.0
156,flat,mansarovar, Mansarovar,4600000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1100-sq-ft-apartment-in-anukampa-sky-lounges/9096779,1100.0
157,flat,sanganer, Kankha Ki Dhani,1750000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-extra-room-545-sq-ft-apartment-in-chordia-ghar-aangan/8912969,545.0
158,flat,jhotwara, Jhotwara,6200000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-75-sq-yd-apartment-in-shree-balaji-chamber-and/9090172,75.0
159,flat,ajmer road, Jaipur Ajmer Express Highway,3300000.0,2.0,2.0,,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-800-sq-ft-apartment-in-k-k-residency/8188522,800.0
160,flat,jagatpura, Jagatpura,3950000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-apartment-in-athulyam/8340384,1000.0
162,flat,jeerota, Jeerota,3500000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-575-sq-ft-apartment-in-redwood-magnus/8298845,500.0
163,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-studio-289-sq-ft-apartment-in-okay-plus-solitaire-suites/8452919,289.0
164,flat,ajmer road, Ajmer Road,3395000.0000000005,1.5,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-1-5-bhk-531-sq-ft-apartment-in-gkb-grace-apartment/8256065,531.0
165,studio flat,ajmer road, Ajmer Road,3395000.0000000005,0.0,1.0,,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-531-sq-ft-apartment-in-gkb-grace-apartment/8335992,461.0
166,flat,vaishali nagar, Vaishali Nagar,3000000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-750-sq-ft-apartment-in-mayfair-6/8174833,750.0
167,flat,jagatpura, Jagatpura,5100000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1248-sq-ft-apartment-in-jagatpura/8517858,1248.0
168,flat,jagatpura, Jagatpura,4300000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1205-sq-ft-apartment-in-jagatpura/8297173,1205.0
169,flat,central jaipur, Tilak Nagar,18000000.0,4.0,4.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-2400-sq-ft-apartment-in-tilak-nagar/8753903,2400.0
170,flat,central jaipur, Bapu Nagar,14400000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-study-room-1950-sq-ft-apartment-in-bapu-nagar/8753901,1950.0
171,flat,mansarovar, Mansarovar,1895000.0,2.0,2.0,,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-542-sq-ft-apartment-in-akg-pari-residency/8219277,542.0
172,flat,central jaipur, Tilak Nagar,40000000.0,4.0,4.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-servant-room-2620-sq-ft-apartment-in-tilak-marg-c-scheme/8723686,2620.0
173,flat,ajmer road, Ajmer Road,4995000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-987-sq-ft-apartment-in-gkb-grace-apartment/8256178,987.0
174,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,,,Semi-Furnished,https://www.squareyards.com/resale-studio-study-room-411-sq-ft-apartment-in-okay-plus-solitaire-suites/8433403,411.0
175,flat,jeerota, Jeerota,3500000.0,1.0,1.0,,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-extra-room-356-sq-ft-apartment-in-redwood-magnus/8448166,409.0
177,flat,mansarovar, Mansarovar Extension,5100000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1000-sq-ft-apartment-in-mansarovar-extension/8517902,1000.0
178,flat,central jaipur, Ramnagar,7800000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1350-sq-ft-apartment-in-arg-neelkanth-heights/8238240,1350.0
179,flat,pratap nagar, Tonk Road,2350000.0,2.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-660-sq-ft-apartment-in-kgk-aayam/8444344,573.0
180,flat,pratap nagar, Tonk Road,9500000.0,3.0,2.0,,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1861-sq-ft-apartment-in-sahara-city-homes-apartments/8544480,1861.0
181,flat,central jaipur, Tonk Phatak,5300000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1100-sq-ft-apartment-in-aastha-niwas/8365961,1100.0
182,flat,jagatpura, Jagatpura,4100000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-985-sq-ft-apartment-in-jagatpura/8517841,985.0
183,flat,pratap nagar, Pratap Nagar,1800000.0,1.0,1.0,,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-pooja-room-421-sq-ft-apartment-in-pratap-nagar/8518000,421.0
184,flat,ajmer road, Ajmer Road,4500000.0,3.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1200-sq-ft-apartment-in-athulyam/8363929,1200.0
185,flat,ajmer road, Ajmer Road,7000000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1600-sq-ft-apartment-in-vivek-vihar/8366067,1600.0
186,flat,pratap nagar, Pratap Nagar,6300000.0,3.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-865-sq-ft-apartment-in-parth-empire/8519177,865.0
187,flat,jagatpura, Jagatpura,4700000.0,3.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1150-sq-ft-apartment-in-parth-enclave/8334409,1150.0
188,flat,central jaipur, Ramnagar,10500000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1800-sq-ft-apartment-in-arg-neelkanth-heights/8238314,1800.0
189,flat,jagatpura, Jagatpura,5800000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1550-sq-ft-apartment-in-arya-shine/8322397,1347.0
190,flat,other, Manchwa,3300000.0,2.0,2.0,,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-840-sq-ft-apartment-in-k-k-residency/8196546,840.0
192,flat,mansarovar, Mansarovar Extension,6800000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1550-sq-ft-apartment-in-mansarovar-extension/8517940,1550.0
193,flat,mansarovar, Mansarovar,8900000.0,4.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-1754-sq-ft-apartment-in-mansarovar/8518099,1754.0
194,flat,central jaipur, Tilak Nagar,15000000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-study-room-1850-sq-ft-apartment-in-tilak-nagar/8519767,1850.0
195,flat,jagatpura, Jagatpura,3800000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-898-sq-ft-apartment-in-jagatpura/8517824,898.0
196,flat,jeerota, Jeerota,3500000.0,1.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-573-sq-ft-apartment-in-redwood-magnus/8263756,573.0
197,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-studio-287-sq-ft-apartment-in-okay-plus-solitaire-suites/8449409,287.0
198,flat,central jaipur, Malviya Nagar,6600000.0,2.0,2.0,1.0,4.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1350-sq-ft-apartment-in-sector-fifteen-malviya-na/8586223,1552.0
199,flat,pratap nagar, Pratap Nagar,6700000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2000-sq-ft-apartment-in-pratap-nagar/8518074,2000.0
200,flat,pratap nagar, Pratap Nagar,4600000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1440-sq-ft-apartment-in-pratap-nagar/8518037,1440.0
201,flat,sirsi road, Sirsi Road,3500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1250-sq-ft-apartment-in-shree-residency/8366019,1250.0
202,flat,ajmer road, Jaipur Ajmer Express Highway,6800000.0,4.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-1650-sq-ft-apartment-in-gadhwal-recidency/8647337,1650.0
204,flat,jagatpura, Jagatpura,5200000.0,3.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-apartment-in-athulyam/8340414,1400.0
205,flat,ajmer road, Ajmer Road,4500000.0,3.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1230-sq-ft-apartment-in-athulyam/8363945,1230.0
207,flat,central jaipur, Bais Godam,5500000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-apartment-in-laxmi-dhram-kata/8237705,1500.0
208,flat,sanganer, New Sanganer Road,9841000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1514-sq-ft-apartment-in-ag-heights-3-mansarowar/8222468,1316.0
209,flat,ajmer road, JaipuR-Ajmer Express Highway,4550000.0,3.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1150-sq-ft-apartment-in-athulyam/8363963,1150.0
210,flat,ajmer road, Ajmer Road,8250000.0,2.0,1.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-servant-room-study-room-1500-sq-ft-apartment-in-balaji-shyam-residency/8187434,1500.0
211,flat,mansarovar, Mansarovar Extension,6600000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1302-sq-ft-apartment-in-mansarovar-extension/8518089,1302.0
212,flat,central jaipur, Mahesh Nagar,14700000.0,4.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-extra-room-2547-sq-ft-apartment-in-atharv-laxuria/8233023,2547.0
213,flat,central jaipur, Tilak Nagar,15500000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1950-sq-ft-apartment-in-sdc-golden-palm/8519724,1950.0
214,flat,ajmer road, Mahapura,1789999.9999999998,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-553-sq-ft-apartment-in-shree-aashrya-emerald/8220362,636.0
215,flat,mansarovar, Mansarovar,1195000.0,1.0,1.0,,1.0,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-340-sq-ft-apartment-in-akg-pari-residency/8262517,340.0
216,flat,nirman nagar, Nirman Nagar,27500000.0,4.0,4.0,2.0,,Furnished,https://www.squareyards.com/resale-4-bhk-3200-sq-ft-apartment-in-rail-nagar/8461745,3200.0
217,flat,nirman nagar, Nirman Nagar,47600000.0,4.0,4.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-extra-room-6900-sq-ft-apartment-in-nirman-nagar/9780646,6900.0
220,flat,mansarovar, Mansarovar,3600000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-study-room-extra-room-842-sq-ft-apartment-in-ashish-pratham/9819091,732.0
221,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-406-sq-ft-apartment-in-okay-plus-solitaire-suites/9842238,406.0
222,flat,mansarovar, Manyawas,8900000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-extra-room-1691-sq-ft-apartment-in-balaji-urban-prime/9811691,1691.0
223,flat,nirman nagar, Nirman Nagar,53800000.0,4.0,4.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-extra-room-7800-sq-ft-apartment-in-nirman-nagar/9780645,7800.0
224,flat,other, Vatika,10100000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1603-sq-ft-apartment-in-shree-govind-crystal-city-phase-ii/9703075,1603.0
226,flat,dholai, Dholai,3500000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-apartment-in-gurusaikripa-shree-radha-krishna-apartments/9855497,869.0
227,flat,gandhi path, Gandhi Path,2800000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-605-sq-ft-apartment-in-manglam-aadhar/9801244,605.0
228,flat,mansarovar, Mansarovar,4000000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-extra-room-858-sq-ft-apartment-in-ashish-pratham/9758021,746.0
229,flat,ajmer road, Ajmer Road,4711000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1168-sq-ft-apartment-in-ajmer-road/9724314,1168.0
230,flat,ajmer road, Ajmer Road,4700000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1225-sq-ft-apartment-in-ajmer-road/9724235,1225.0
232,studio flat,ramnagariya, Ramnagariya,2800000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-421-sq-ft-apartment-in-okay-plus-solitaire-suites/9781690,421.0
234,flat,mansarovar, Mansarovar,8900000.0,4.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-1691-sq-ft-apartment-in-balji-urban-park/9758023,1691.0
235,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-421-sq-ft-apartment-in-okay-plus-solitaire-suites/9726998,421.0
237,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-403-sq-ft-apartment-in-okay-plus-solitaire-suites/9730188,403.0
238,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-484-sq-ft-apartment-in-okay-plus-solitaire-suites/9711269,484.0
240,flat,mansarovar, Manyawas,10500000.0,4.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-2042-sq-ft-apartment-in-balaji-urban-prime/9717884,2042.0
242,studio flat,ramnagariya, Ramnagariya,3000000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-421-sq-ft-apartment-in-okay-plus-solitaire-suites/9758017,421.0
244,flat,nirman nagar, Nirman Nagar,12500000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-extra-room-1825-sq-ft-apartment-in-nirman-nagar/9780289,1825.0
245,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-408-sq-ft-apartment-in-okay-plus-solitaire-suites/9674873,408.0
247,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-409-sq-ft-apartment-in-okay-plus-solitaire-suites/9640844,409.0
249,flat,mansarovar, Mansarovar,3600000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-845-sq-ft-apartment-in-ashish-pratham/9674893,845.0
250,flat,mansarovar, Mansarovar,3600000.0,2.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-842-sq-ft-apartment-in-ashish-pratham/9618922,732.0
251,studio flat,ramnagariya, Ramnagariya,2910000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-403-sq-ft-apartment-in-okay-plus-solitaire-suites/9646763,403.0
253,flat,mansarovar, Manyawas,8900000.0,3.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1691-sq-ft-apartment-in-balaji-urban-prime/9641573,1691.0
255,flat,jagatpura, Jagatpura,5500000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1754-sq-ft-apartment-in-jagatpura/9667827,1754.0
256,flat,patrakar colony, Patrakar Colony,8900000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1700-sq-ft-apartment-in-urban-prime/9707579,1700.0
259,flat,jagatpura, Jagatpura,4410000.0,3.0,3.0,1.0,2.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1341-sq-ft-apartment-in-divine-homes-jagatpura/9626680,1341.0
260,flat,central jaipur, Tilak Nagar,17000000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2080-sq-ft-apartment-in-tnrpg7-3b4sbnaisa/9686631,1808.0
261,flat,central jaipur, Adarsh Nagar,9500000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1650-sq-ft-apartment-in-setcosdgol3bf4sbyudar/9667289,1434.0
262,flat,central jaipur, Raja Park,8000000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-apartment-in-sinco6873bfsbghaal/9665296,1217.0
263,flat,central jaipur, Janata Colony,14900000.0,4.0,4.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-1900-sq-ft-apartment-in-jancovirpra4b4sbyogsh/9667085,1652.0
265,flat,central jaipur, Adarsh Nagar,14500000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2400-sq-ft-apartment-in-anfc2133bfsbkamas/9667161,2086.0
267,flat,central jaipur, Tilak Nagar,15700000.0,4.0,4.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-2250-sq-ft-apartment-in-tilak-nagar/9666950,1956.0
268,flat,jagatpura, Jagatpura,8500000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1402-sq-ft-apartment-in-jagatpura/9826330,1219.0
269,flat,central jaipur, Jawahar Nagar,11000000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-apartment-in-jawahar-nagar/9798177,1304.0
270,flat,jagatpura, Jagatpura,4506000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1015-sq-ft-apartment-in/9669319,1015.0
273,flat,mansarovar, Manyawas,8900000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1679-sq-ft-apartment-in-balaji-urban-prime/9590254,1679.0
274,studio flat,ramnagariya, Ramnagariya,2900000.0,0.0,1.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-studio-410-sq-ft-apartment-in-okay-plus-solitaire-suites/9541519,410.0
276,flat,sirsi road, Sirsi Road,4491000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-731-sq-ft-apartment-in-satyam-utopia/9577191,841.0
277,flat,jagatpura, Jagatpura,3800000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1254-sq-ft-apartment-in-porwal-realty/9589292,1254.0
279,flat,central jaipur, Raja Park,7700000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1350-sq-ft-apartment-in-jnrd-sinco-3b4s-nlaxba/9538993,1173.0
280,flat,bhakrota, Bhankrota,2199000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-560-sq-ft-apartment-in-the-century-garden/8841468,560.0
281,flat,jhotwara, Jhotwara,6200000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-82-sq-yd-apartment-in-shree-balaji-chamber-and/9090170,82.0
282,flat,other, Murlipura,5600000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-65-sq-yd-apartment-in-murlipura/9090460,65.0
283,flat,jagatpura, Jagatpura,7000000.0,4.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-1765-sq-ft-apartment-in-jagatpura/9576063,1765.0
284,flat,mansarovar, Manyawas,10800000.0,4.0,3.0,2.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-2050-sq-ft-apartment-in-balaji-urban-prime/9509020,2050.0
286,flat,sirsi road, Sirsi Road,8545000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1709-sq-ft-apartment-in-kiran-rosewood-apartments/8153854,1709.0
287,flat,bhakrota, Bhankrota,3899000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-624-sq-ft-apartment-in-the-century-garden/8755133,718.0
288,flat,jhotwara, Jhotwara,6200000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-78-sq-yd-apartment-in-shree-balaji-chamber-and/9090125,78.0
289,flat,jagatpura, Keshar Vihar,6500000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1450-sq-ft-apartment-in-govindam-residency/8367648,1450.0
290,flat,ajmer road, JaipuR-Ajmer Express Highway,4800000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1300-sq-ft-apartment-in-saraswati-enclave/8372874,1300.0
291,flat,jagatpura, Jagatpura,5500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1344-sq-ft-apartment-in-jagatpura/9152230,1344.0
292,flat,jagatpura, Jagatpura,5800000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1510-sq-ft-apartment-in-jagatpura/8379769,1510.0
295,flat,muhana, Muhana,2400000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-800-sq-ft-apartment-in-moni-hitech/8371667,800.0
296,flat,mansarovar, Mansarovar,3500000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-apartment-in-manglam-tarang/8584007,1000.0
