,property_type,location_area,location,total_price,price_sqft,bhk,bath,covered_parking,open_parking,pooja_room,servant_room,study_room,extra_rooms,furnished_status,lat,long_,property_link,builtup_area
880, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4930000.0,4964.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-993-sq-ft-builder-floor-in-gurjar-ki-thadi/9793314,993.0
881, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4950000.0,4974.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-995-sq-ft-builder-floor-in-gurjar-ki-thadi/9793336,995.0
882, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4570000.0,4775.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-957-sq-ft-builder-floor-in-gurjar-ki-thadi/9793346,957.0
883, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4870000.0,4884.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-997-sq-ft-builder-floor-in-gurjar-ki-thadi/9793005,997.0
884, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4330000.0,4640.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-933-sq-ft-builder-floor-in-gurjar-ki-thadi/9793308,933.0
885, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4430000.0,4697.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-943-sq-ft-builder-floor-in-gurjar-ki-thadi/9793309,943.0
886, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4910000.0,4954.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-991-sq-ft-builder-floor-in-gurjar-ki-thadi/9793294,991.0
887, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4060000.0,4481.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-906-sq-ft-builder-floor-in-gurjar-ki-thadi/9793337,906.0
888, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4750000.0,4871.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-975-sq-ft-builder-floor-in-gurjar-ki-thadi/9793349,975.0
889, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4160000.0,4541.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-916-sq-ft-builder-floor-in-gurjar-ki-thadi/9793350,916.0
890, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4200000.0,4565.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-920-sq-ft-builder-floor-in-gurjar-ki-thadi/9793275,920.0
891, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4420000.0,4692.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-942-sq-ft-builder-floor-in-gurjar-ki-thadi/9793299,942.0
892, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,4150000.0,4535.0,2,2.0,,,1,0,0,0,semi-furnished,26.8749372,75.7683995,https://www.squareyards.com/resale-2-bhk-pooja-room-915-sq-ft-builder-floor-in-gurjar-ki-thadi/9793327,915.0
893, Builder Floor ,anand nagar, Anand Nagar,2598000.0,5945.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-437-sq-ft-builder-floor-in-anand-nagar/9703440,437.0
894, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3850000.0,4052.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-950-sq-ft-builder-floor-in-gurjar-ki-thadi/9660476,950.0
895, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3857000.0,4030.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-957-sq-ft-builder-floor-in-gurjar-ki-thadi/9660435,957.0
896, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3828000.0,4125.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-928-sq-ft-builder-floor-in-gurjar-ki-thadi/9660441,928.0
897, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3868000.0,3995.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-968-sq-ft-builder-floor-in-gurjar-ki-thadi/9660446,968.0
898, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3849000.0,4055.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-949-sq-ft-builder-floor-in-gurjar-ki-thadi/9660452,949.0
899, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3808000.0,4193.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-908-sq-ft-builder-floor-in-gurjar-ki-thadi/9660463,908.0
900, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3807000.0,4197.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-907-sq-ft-builder-floor-in-gurjar-ki-thadi/9660430,907.0
901, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3860000.0,4020.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-960-sq-ft-builder-floor-in-gurjar-ki-thadi/9660458,960.0
902, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3839000.0,4088.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-939-sq-ft-builder-floor-in-gurjar-ki-thadi/9660451,939.0
903, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3817000.0,4162.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-917-sq-ft-builder-floor-in-gurjar-ki-thadi/9660431,917.0
904, Builder Floor ,anand nagar, Anand Nagar,2798000.0,5596.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-500-sq-ft-builder-floor-in-anand-nagar/9703446,500.0
905, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3847000.0,4062.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-947-sq-ft-builder-floor-in-gurjar-ki-thadi/9660434,947.0
906, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3869000.0,3992.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-969-sq-ft-builder-floor-in-gurjar-ki-thadi/9660453,969.0
907, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3887000.0,3938.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-987-sq-ft-builder-floor-in-gurjar-ki-thadi/9660438,987.0
908, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3890000.0,3929.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-990-sq-ft-builder-floor-in-gurjar-ki-thadi/9660481,990.0
909, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3820000.000000001,4152.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-920-sq-ft-builder-floor-in-gurjar-ki-thadi/9660429,920.0
910, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3829000.0,4121.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-929-sq-ft-builder-floor-in-gurjar-ki-thadi/9660450,929.0
911, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3858000.0,4027.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-958-sq-ft-builder-floor-in-gurjar-ki-thadi/9660444,958.0
912, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3912000.0,3911.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-1000-sq-ft-builder-floor-in-gurjar-ki-thadi/9660461,1000.0
913, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3819000.0,4155.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-919-sq-ft-builder-floor-in-gurjar-ki-thadi/9660466,919.0
914, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3838000.000000001,4091.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-938-sq-ft-builder-floor-in-gurjar-ki-thadi/9660442,938.0
915, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3898000.0,3905.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-998-sq-ft-builder-floor-in-gurjar-ki-thadi/9660449,998.0
916, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3889000.0,3932.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-989-sq-ft-builder-floor-in-gurjar-ki-thadi/9660473,989.0
917, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3878000.0,3965.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-978-sq-ft-builder-floor-in-gurjar-ki-thadi/9660447,978.0
918, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3859000.000000001,4023.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-959-sq-ft-builder-floor-in-gurjar-ki-thadi/9660470,959.0
919, Builder Floor ,anand nagar, Anand Nagar,2800000.0,5243.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-534-sq-ft-builder-floor-in-anand-nagar/9703448,534.0
920, Builder Floor ,anand nagar, Anand Nagar,2845000.0,5201.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-547-sq-ft-builder-floor-in-anand-nagar/9703449,547.0
921, Builder Floor ,anand nagar, Anand Nagar,2637000.0,5770.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-457-sq-ft-builder-floor-in-anand-nagar/9703442,457.0
922, Builder Floor ,anand nagar, Anand Nagar,2600000.0,5816.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-447-sq-ft-builder-floor-in-anand-nagar/9703441,447.0
923, Builder Floor ,anand nagar, Anand Nagar,2700000.0,5660.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-477-sq-ft-builder-floor-in-anand-nagar/9703444,477.0
924, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3879000.0,3962.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-979-sq-ft-builder-floor-in-gurjar-ki-thadi/9660472,979.0
925, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3880000.0,3959.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-980-sq-ft-builder-floor-in-gurjar-ki-thadi/9660460,980.0
926, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3877000.000000001,3968.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-977-sq-ft-builder-floor-in-gurjar-ki-thadi/9660437,977.0
927, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3818000.0,4159.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-918-sq-ft-builder-floor-in-gurjar-ki-thadi/9660440,918.0
928, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3899000.0,3902.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-999-sq-ft-builder-floor-in-gurjar-ki-thadi/9660454,999.0
929, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3810000.0,4186.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-910-sq-ft-builder-floor-in-gurjar-ki-thadi/9660455,910.0
930, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3897000.0,3908.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-997-sq-ft-builder-floor-in-gurjar-ki-thadi/9660439,997.0
931, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3809000.000000001,4190.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-909-sq-ft-builder-floor-in-gurjar-ki-thadi/9660448,909.0
932, Builder Floor ,anand nagar, Anand Nagar,2685000.0,5737.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-468-sq-ft-builder-floor-in-anand-nagar/9703443,468.0
933, Builder Floor ,anand nagar, Anand Nagar,2745000.0,5659.0,1,1.0,1.0,,0,0,0,0,Semi-Furnished,26.926856,75.734124,https://www.squareyards.com/resale-1-bhk-485-sq-ft-builder-floor-in-anand-nagar/9703445,485.0
934, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3867000.0,3998.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-967-sq-ft-builder-floor-in-gurjar-ki-thadi/9660436,967.0
935, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3837000.0,4094.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-937-sq-ft-builder-floor-in-gurjar-ki-thadi/9660433,937.0
936, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3830000.0,4118.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-930-sq-ft-builder-floor-in-gurjar-ki-thadi/9660456,930.0
937, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3888000.000000001,3935.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-988-sq-ft-builder-floor-in-gurjar-ki-thadi/9660465,988.0
938, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3848000.0,4059.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-948-sq-ft-builder-floor-in-gurjar-ki-thadi/9660443,948.0
939, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3870000.000000001,3989.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-970-sq-ft-builder-floor-in-gurjar-ki-thadi/9660459,970.0
940, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3840000.0,4085.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-940-sq-ft-builder-floor-in-gurjar-ki-thadi/9660457,940.0
941, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3827000.000000001,4128.0,2,2.0,,,1,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-pooja-room-927-sq-ft-builder-floor-in-gurjar-ki-thadi/9660432,927.0
942, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3874000.0,3977.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-974-sq-ft-builder-floor-in-gurjar-ki-thadi/9659764,974.0
943, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3893000.0,3920.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-993-sq-ft-builder-floor-in-gurjar-ki-thadi/9659758,993.0
944, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5000000.0,5555.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-900-sq-ft-builder-floor-in-gurjar-ki-thadi/9711510,900.0
945, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5050000.0,5580.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-905-sq-ft-builder-floor-in-gurjar-ki-thadi/9711560,905.0
946, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5770000.0,5905.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-977-sq-ft-builder-floor-in-gurjar-ki-thadi/9711586,977.0
947, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3811000.0,4183.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-911-sq-ft-builder-floor-in-gurjar-ki-thadi/9659734,911.0
948, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5350000.0,5721.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-935-sq-ft-builder-floor-in-gurjar-ki-thadi/9711563,935.0
949, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5870000.0,5947.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-987-sq-ft-builder-floor-in-gurjar-ki-thadi/9711587,987.0
950, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5520000.0,5798.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-952-sq-ft-builder-floor-in-gurjar-ki-thadi/9711534,952.0
951, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3835000.0,4101.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-935-sq-ft-builder-floor-in-gurjar-ki-thadi/9659770,935.0
952, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3873000.0,3980.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-973-sq-ft-builder-floor-in-gurjar-ki-thadi/9659756,973.0
953, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3814000.0,4172.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-914-sq-ft-builder-floor-in-gurjar-ki-thadi/9659759,914.0
954, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3871000.0,3986.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-971-sq-ft-builder-floor-in-gurjar-ki-thadi/9659738,971.0
955, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3894000.0,3917.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-994-sq-ft-builder-floor-in-gurjar-ki-thadi/9659766,994.0
956, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5010000.0,5560.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-901-sq-ft-builder-floor-in-gurjar-ki-thadi/9711511,901.0
957, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5610000.0,5837.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-961-sq-ft-builder-floor-in-gurjar-ki-thadi/9711526,961.0
958, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5920000.0,5967.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-992-sq-ft-builder-floor-in-gurjar-ki-thadi/9711538,992.0
959, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3852000.000000001,4046.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-952-sq-ft-builder-floor-in-gurjar-ki-thadi/9659746,952.0
960, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5080000.0,5594.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-908-sq-ft-builder-floor-in-gurjar-ki-thadi/9711589,908.0
961, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3892000.0,3923.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-992-sq-ft-builder-floor-in-gurjar-ki-thadi/9659748,992.0
962, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3841000.0,4081.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-941-sq-ft-builder-floor-in-gurjar-ki-thadi/9659736,941.0
963, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3824000.0,4138.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-924-sq-ft-builder-floor-in-gurjar-ki-thadi/9659791,924.0
964, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5410000.0,5749.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-941-sq-ft-builder-floor-in-gurjar-ki-thadi/9711524,941.0
965, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3802000.000000001,4215.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-902-sq-ft-builder-floor-in-gurjar-ki-thadi/9659742,902.0
966, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3833000.0,4108.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-933-sq-ft-builder-floor-in-gurjar-ki-thadi/9659753,933.0
967, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3845000.000000001,4068.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-945-sq-ft-builder-floor-in-gurjar-ki-thadi/9659820,945.0
968, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3862000.0,4014.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-962-sq-ft-builder-floor-in-gurjar-ki-thadi/9659786,962.0
969, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5510000.0,5793.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-951-sq-ft-builder-floor-in-gurjar-ki-thadi/9711525,951.0
970, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5220000.0,5661.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-922-sq-ft-builder-floor-in-gurjar-ki-thadi/9711532,922.0
971, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,5030000.0,5570.0,2,2.0,,,1,0,0,0,semi-furnished,26.8751435149429,75.7682962129176,https://www.squareyards.com/resale-2-bhk-pooja-room-903-sq-ft-builder-floor-in-gurjar-ki-thadi/9711540,903.0
